,type,category,review,star
619,에어팟프로,별점,다른곳에 비해 배송이 빠르고 직접사용해보니 기능이 너무좋네요. 특히 노이즈캔슬링 기능은 타브랜드 와 비교불가만큼 뛰어난 성능을 보여주고있어서 매우만족하며 무선충전기능도 잘쓰고있어서 가격은 다소 비싼감이있지만 오래사용한다면 충분히 만족하며 사용할수있는 제품인거같습니다.,평점4
620,에어팟프로,별점,"9일 6차 예약 구매자입니다.
20일 배송시작하여 21일날 도착했습니다.
개인 사정으로 오늘 개봉하여 처음 사용해보는데
아직은 크게 불량스러운 부분은 보이지 않네요.
박스에 기입된 제조 년원일은 2019-Dec로
갓 만들어진 따끈한 제품이 바로 올라오나 봅니다.",평점4
621,에어팟프로,별점,가격때문에 계속 망설이다가 카드값때문에 다음달에 사야지 하고 있었는데 빅스마일데이 행사로 정말 저렴하게 산 것 같아요. 배송도 하루만에 오고.요리하면서 잠깐 짬이나서 언박싱 했는데 바로 아이폰이랑 연동돼고 귀에 끼우자마자 후드소리 안들리는 신세계를 경험 ㅠㅠ 너무 좋아요.아이폰 유저라 무선충전기가 있는데 거기 올려두면 충전돼고. 여러모로 편하고 좋네요. 사용 방법도 복잡하지 않은 것 같아요. 프로 써보신 분들이 왜 2세대 사지말고 프로 사라고 하는지 알 것 같은 기분이에요. ㅎㅎㅎㅎ,평점4
622,에어팟프로,별점,저렴하고 합리적인 가격에 잘 구매한 듯 합니다.노이즈 캔슬링 기능은 정말 훌륭함.음질은 기존 유선 이어폰과 큰 차이는 못느낌.디자인 깔끔하고 고급짐.귀구멍이 큰편이라 큰 패킹으로 바꾸니 딱 맞음.제품 포장 좋았고 배송도 빠르네요.따로 다른곳에서 주문한 실리콘 케이스까지끼우니 정말 좋네요. 무선충전 잘됨잘 쓰겠습니다.,평점4
623,에어팟프로,별점,"에어팟 프로 동생꺼ㅜ써보고 신세계를 느껴서 사게 됐습니다
소음과 사람들 말소리가ㅜ너무ㅜ스트레스 라서 노이즈캔슬링 기능이 꼭 필요했는데 왜ㅜ이제 샀을까 싶더라구요
진짜 소리 예민하신 분들께 강추드립니다 사면 절대 후회 안합니다!!",평점4
624,에어팟프로,별점,목요일 저녁주문해서 토요일 오후에 받았네요 21년 4월 제품이라 다행이에요~ 아직 사용은 안했는데 어차피 고장이면 as고객센터로 연락해야겠죠 2년동안 에어팟2 썼는데 이제 좀 가격이 많이 내려간거 같아서 프로로 넘어왔네요 잘써보겠습니다,평점4
625,에어팟프로,별점,10월 제품 배송되었구요. 정품등록은 구입일자 확인이 안된다고 떠서 위에 써있는 점풍등록문의 관련 번호(고객지원센터)에 연락해서 별 어려움 없이 등록했습니다. 에어팟 1세대 쓰다 넘어왔는대 확실히 좋네요 ㅎ 노이즈켄슬링 및 공간음향 너무 좋습니다.,평점4
626,에어팟프로,별점,"에어팟 2부터 쓰고있는데
프로도 매우 괜찮네요 노캔 기능 사용하는것도 신기하고 한데
저는 거의 안쓸예정이에요 아무것도 안들리고 노래만 들리면 위험하니...

잊어버리지 말구 잘쓸예정 ~~ / 다만 여러제품을 시킬때
제품별로 배송이 다른위치에서 오는데 송장을 하나만 알려줘서 ...놀랬어요 배송완료 되었다고 하는데,,,제품이 없어서...
판매자 님은 다음부터는 이런일이 있으면 고객한테 미리 안내해야할 의무가 있습니다.",평점4
627,에어팟프로,별점,"계속 유선이어폰만 사용하다가 이번에 큰맘먹고 구매해봤는데 저렴한 가격이 아니라서 이곳저곳 열심히 비교해보다가 공식 대리점인데 공홈보다 저렴하고 후기들도 다 좋고 해서 이 곳에서 구매하게 되었습니다! 주변에서 하도 에어팟 프로 좋다고 구매하라고 했었는데 이제야 저도 사용해보게 되네요!!
배송 이틀만에 왔고 제조일자도 21년 4월 제품이에요 너무 만족스럽습니다ㅎㅎ!!",평점4
628,에어팟프로,별점,개인적으로 난 막귀다. 그런데... 기존에 가지고 있던 갤럭시 버즈보다 좋다는 것을 못 느끼겠다. 그래서 며칠 써보고 바로 팔았다. ※ 난 어느 하나에 대한 '빠'가 아니라서 사용해보고 내한테 개인적으로 좋다고 느낀 것만 사용하는 편이라... 남들에게는 좋은 제품일 수 있다. 그냥 나랑 안맞다.,평점4
629,에어팟프로,별점,"선물로 구매 했네요.
딱히 리뷰을 쓰거나 할 필요가 있지 않을 정도로 유명한 제품
누구나 탐나 하는 애플 에어팟 프로..
그게 이 제품의 요약적인 부분이라 생각이 드네요.
누가 리뷰을 길게 쓰지 않아도 유튜브 등 많은 매체가 있어..
가격이 살짝 비싸다는 단점 빼곤 다 좋네요.",평점4
630,에어팟프로,별점,제가 6월달에 에어팟 프로를 샀는데 5월 제품이 왔었어요!!! 항상 아이폰에 갤럭시 버즈 제품만 사용해서 통화음이 자주 끊기고했었는데 확실히 애플 제품끼리 쓰니 엄청 편하더라구요 끊김 없구 ㅎㅎ 에어팟 제품은 귀에 안맞아서 불편했는데 확실히 프로는 귀에 쏙 들어가서 편합니다 노이즈켄슬링 기능도 잘 작동되고 편하게 사용하고 있어요!! 정품인증도 바로바로 되고 배송도 엄청 빨리오고 짱 편리해요! 다음에도 애플제품 구매하겠습니다! 좋은지품 보내주셔서 감사합니다😆😆,평점4
631,에어팟프로,별점,"갤러식 이용자입니다
그전에도 2세대로 연결해서 썼기에 이번에도 프로 구매해 썼는데
어차피 애플라인으로 나온거라 아이폰엔 잘되는거같은데
갤럭시랑은 연결이 계속끊겨요
몇번을 블투껐다 켰다해야합니다..
연결만 잘되면 노이즈캔슬 기능은최곱니다
갤럭시 사용자분들은 참고하세요",평점5
632,에어팟프로,별점,10월제품으로 부탁드린다고 했는데 7월 제품이 왔네요.... 그리고 불량... 그래서 싸게 샀지만 교환하기 귀찮아서 서비스센터가서 교체받으려고요... 그래도 여태까지 다른 곳에서 주문했던 것보다 가장 최신거네요... 싼 가격에 샀으니 만족할게요,평점5
633,에어팟프로,별점,"고가라 오래 고민하다가 구매했는데 정말 좋네요 성능 만족합니다 근데 아이폰6하고는
호환이 잘 안되나봐요;;;; 실내에서는 양호한데 야외로 나가면 연결이 잘 끊겨요 ㅠㅠ 패드는 잘 되는데 폰만 그러는거보면 너무 오래된 모델이라 그런가봐요",평점5
634,에어팟프로,별점,너무 기대를 많이 했나 생각보다 좋지는 않은거 같아요이전 사용 이어폰이 앤커 사운드코어 리버티 에어였는데 음질로는 이전게 더 좋았던거 같아요이어폰 착용 시 노이즈 캔슬링 기능을 켜지 않으면 잡소리가 더 들리는거 같고 오래 듣고 있으면 귀가 아프네요지극히 개인적인 생각입니다,평점5
635,에어팟프로,별점,"프로 쓰는 사람들이 귀에 꽂으면 세상에 삼십만원과 나만 남는다고 그러잖아요? 그말 진짭니다.,.완전 신세계,,, 원래 에어팟 양쪽 다 끼는거별로 안좋아해서 항상 한쪽만 끼고 다녔었는데 이제는 꼭 두쪽 다 끼고 음악과 나만 남은채로 삽니다 굿굿~~",평점5
636,에어팟프로,별점,제품 잘 받았습니당!! 일단 사용전이라 지금은 충전 중인데 처음 배터리상태도 차이 많이 안나게 반반 정도 였고 정품등록도 했습니당 !! 빨리 사용해보고싶네용 !!! 몇번을 고민끝에 구매했는데 다시 금액이 조금내려가서 속상했지만 후회는 안합니다 ! 원래금액보다 그래도 싸게샀으니깐용!! 배송도 안느리고 금액이 너무 싸다고 다른곳에서 사는거보다 믿을만한 곳에서 정품구매하는거라 좋습니당,평점5
637,에어팟프로,별점,완벽한 노이즈 캔슬링일 순 있지만 완전히 소음을 차단하진 않습니다 그래도 이렇게 조용하게 음악을 들을 수 있다는게 놀라울 따름 전보다 음량을 아주 약간 낮게 들을 순 있네요 같이 온 가죽 케이스는 좋은 서비스지만 임시로 쓰기 좋습니다 가격대비 좋은 에어팟 추천합니다,평점5
638,에어팟프로,별점,"이거 음질, 착용감 모두 ㅆㅅㅌㅊ. 커널형인데도 귀에 압박감이 없어서 편함. 노캔을 켜면 다른 소음은 다 사라지고 음악만 들리는 신기한 경험 가능. 행사때 할인된 가격에 샀는데 정가로 구매했어도 아깝지 않을 수준. 무선이어폰은 그냥 에어팟 미만잡이라고 보면됨. 특히 프로 버전 사는거 추천. 참고로 에어팟 본체에 먼지 같은게 잘 묻던데 케이스도 사야 할듯.",평점5
639,에어팟프로,별점,에어팟 2세대를 음주가무 후 잃어버린 후 허탈해 하면서 다시 블투이어폰을 살까 고민중 가격때문에 방황하다X튜브에서 블투 이어폰 비교 영상을 수차례 보고 결론은 에어팟프로라고 생각하고 지르고 난 후 배송오기까지취소할까 말까 계속 고민하였으나 막상 받고 하루 써본 결과는 대만족입니다.이전 에어팟2세대랑 비교가 안되요너무 좋아요이번에는 꼭 안잃어버리고 오래오래 쓰고 싶어요,평점5
640,에어팟프로,별점,에어팟 1세대 3년정도쓰다가 수명이다한건지 완충해도 1시간30분만에 배터리가소모되더라구요. 그래서 고민하다 프로를삼. 공식사이트에제일저렴ㅇㅇ...배송이너무빠름ㅎㅎ 기스하나없는새거라서좋아요. 다른데서는 누가썼던거?나 리퍼오는거있어서 좀ㅈ걱정했지만 그런거음슴 ㅇㅇ친절하심...아 근데 저는 아직 적응을못한건지 프로가좀불편하네요.. 헬스장에 시끄러운소리음악소리 하나도안들리는 노캔 기능은좋은데.. 귀에넣을때 고무바꿔도 좀안들어가는느낌이고짧고...1세대에 노캔기능있었으면ㅜㅜ,평점5
641,에어팟프로,별점,제조일 2021년2월 최근꺼로 보내주셨어요! 배송도 빨랐습니다! 생일선물로 남편이 사준건데 너무 마음에 들어요~ 음악이나 넷플릭스 소리도 아주 잘 들리고 노이즈캔슬링 잘됩니다! 귀가 작아서 안 맞으면 어쩌나 걱정했는데 아주 좋습니다! 에어팟 완전 추천해요!,평점5
642,에어팟프로,별점,"저렴하게 잘 구입해서 좋아요~
그리고 배송준비중...이라고 어제까지 떠 있길래 배송이 느리구나..했는데
화요일 오후에 주문한게 빨간날(19일)을 제외하면 2일만에 도착했네요~
에어팟2 분실하고 돈아까워서 안사야지 했는데
에어팟은 한번 써보면 계속 써야된다는 말이 맞는듯 하네요ㅎ
제품은 정품이고, 머 사양에 대해서는 굳이 말을 하지 않아도 될 것 같네요~",평점5
643,에어팟프로,별점,"배송도 빨리 왔고요 이어폰을 자주 안 써서 살까 조금 고민했는데 사실 정말 잘 한거 같아요 ! 노이즈 캔슬링 진짜 좋아요 !! 다른 기능도 많고요, 이어팁도 다양해서 본인 귀에 맞는 걸로 착용감 좋은걸로 바꿀수도 있어서 좋습니다. 제조일도 7월에 만들어진걸로 와서 더 만족스럽습니다 !!",평점5
644,에어팟프로,별점,배송과 포장상태 모두 맘에 드네요~!제조도 20년 4월의 신제품이었습니다~!에어팟 뚜껑을 여니 아이폰 화면에서 바로 연결하는 화면이 하단에 팝업으로 뜹니다~!!노이즈캔슬링 성능도 생각보다 우수하네요쉬~~~소리가 나다가 갑자기 적막이 흐릅니다 굿~!!,평점5
645,에어팟프로,별점,"기존 에어팟을 쓰다가 바꾸고 싶어하는 아들을 위해 선물했어요. 핸드폰이 스마트 폴더로 바꿨는데 예전 핸드폰에서도 잘 연결되고 음향도 훨씬좋아요
크리스마스가 껴있어서 걱정했지만 토요일에 배송완료 되었구요. 생산일도 10월 달 제품 받았어요",평점5
646,에어팟프로,별점,"왼쪽은 스크래치,찍힘 있었고 하루도 안되서 오른쪽이 안들림.. 나중에 연결도 안되구요그래서 서비스센터 갔더니 왼쪽은 스크래치때문에 무상이 안될수도 있다고 하고무슨 리퍼제품도 아니구.. 하나 더 사려고 했었는데 그냥 기다리고 애플 홈페이지에서 주문했습니다",평점5
647,에어팟프로,별점,"귀염뽀짝 제 케이스는 그냥 자랑하고
싶었어요. 헿 에어팟 만나고 진짜 신세계를 경험하고 있어요. 노이즈 캔슬링이 이렇게 쾌적한 생활을 가져다 주는지 왜 진작 몰랐을까요ㅠㅜ통화 문제 없고 음질 최고되시고ㅜㅠ꼭 사세요 여러부누ㅜㅡㅜㅡ",평점5
648,에어팟프로,별점,노이즈 캔슬링 확실히 좋더라고요. 그리고 배터리도 오래가고 깔끔하고 특히 이어캡 조절이 가능해서 더 좋네요.아쉬운점은 안드로이드는 배터리 용량 표시가 어플을 다운 받아야지 보이는게 단점이지만 아이폰 쓰시는 분들은 좋을거 같네요.,평점5
649,에어팟프로,별점,삼엽충에서 앱등이로 넘어가는 과도기 중에 에어팟 프로를 지른 건 참 잘한 짓이다각인 박고 싶어서 공홈에서 사려다 쥐마켓 가격보고 바로 질렀다망설이지 마라에어팟 프로를 경험한 날과 경험하지 않은 날은 감히 글로 표현할 수 없다갤럭시 S10 5G를 쓰며 에어팟 프로를 꼽고 있는 잡종이여도 행복하다,평점5
650,에어팟프로,별점,선없어서 편하기는 한데 음질이 기존에 쓰던 유선이어폰보다는 살짝 떨어지고 착용감도 덜 편한 것 같아요. 그리고 노이즈캔슬링 하면 저는 살짝 어지럽네요 익숙해지면 괜찮아질 것 같기도 하고.. 여기 배송 자체는 빠르고 좋아요! 에어팟이 저는 생각보다 별로네요 음질이랑 착용감 중요하면 다른 블루투스이어폰 사는게 나을것 같아요,평점5
651,에어팟프로,별점,지하철을 매일 타는데 지하철 소음때문에 노래가 잘 안들려서 노이즈캔슬링이 되는 에어팟 프로를 구매했습니다. 이제 조용히 노래 들으면서 출퇴근합니다! 그리고 커널형 이어폰이라 걸으면서 사용하기엔 위험하겠다고 생각했는데 주변 소음이 들리는 모드도 있더라고요! 걸어가면서는 그 모드 잘 사용하고 있어요,평점5
652,에어팟프로,별점,제꺼를 사서 써보고 너무 만족스러워서 남자친구 생일 선물로 사줬습니다. 남자친구가 처음 노이즈캔슬링 경험하고 지은 놀란 표정이 아직도 생생하네요ㅎ 너무 만족해하고 있습니다. 같이 온 실리콘 케이스는 다른 케이스를 구하기 전까지 잠깐 쓰고 지금은 바꿨네요ㅋ 음질도 지금까지의 에어팟과 비교했을 때 월등하고 통화품질도 좋습니다!! 만족합니다ㅎ,평점5
653,에어팟프로,별점,조카긴 사달 라고 해서 사줬어요 아주 좋아하네요 삼촌 허리 휘어지는 줄도 모르고 차이나 팟 쓰지 정품 좋은 건 알아가지고 에휴 난 십만원만 받지 당최 무슨 기술이 더 추가 됐는지 알 수가 없네 전문가가 아니니깐 엄청난 기술이 있것제,평점5
654,에어팟프로,별점,노이즈캔슬링이 너무 맘에 들어요 노래들을때 나만의세계가 생기는 기분이예요 그리고 귀사이즈에 맞게 귀마개 선택이 가능해서 귀에서 항상 빠져서 불편했었는데 귀에서 빠지지 않아서 좋아요 초창기 프로모션때 구매해서 케이스도 받았어요 가격이 비싸지만 대만족 이예요,평점5
655,에어팟프로,별점,어제 주문하고 오늘 받았어요! 완전 빠른 배송에 감사해요! 사실 주문은 제가 했지만 울집 아이들이 아빠를 위해 준비한 어버이날 선물^^ 오늘 서프라이즈 했네요! 아이들 아빠가 저렇게 좋아하는 모습은 처음 봤네요! 제조일도 최근이고 고장없이 잘 사용되었으면 하는 바램입니다^^,평점5
656,에어팟프로,별점,"에어팟1 삼년정도 쓰다가 듣어 갈아탔습니다.
운동할때 체육관에서 틀어주는 노래 안 듣고 듣고싶은 노래 들으면서 할 수 있는게 아주 큰 장점입니다.
몸속소리??같은게 잘 들려서 커널형 안 좋아하는데 그것도 노이즈캔슬링되니까 좋아요~ 비싼값은 확실히 하는듯~",평점5
657,에어팟프로,별점,띠용;) 택배도 넘 빠르고 안전하게 뽁뽁이 싸서 왔어요 ! 넘넘 감사해요!! 10월 모델로 와서 더욱 만족!! 제가 미리 질문 드렸었을때는 랜덤이라고 하셨는데 앞전의 후기를 보니 거의 10월 제품으로 받으셔서 저도 주저하지 않고 도전!,평점5
658,에어팟프로,별점,"평소에 너무 갖고싶었지만 비용이 부담되서 못사고있었는데 이번에 하이마트에서 특가로 떳길래 바로 샀어요 ㅎㅎ 사람들이 왜 에어팟프로사는지 알것 같아요 일단
너무 편하고 가볍고 앞으로 잘 사용할것 같습니다 추천합니다!!",평점5
659,에어팟프로,별점,에어팟1을 쓸때 오래써서 빼떠리가 너무 빨리 닳아서 샀는데 일단 저는 7월거가 왔어요ㅠ.. 그리고 떨구지도 않았는데 벌써 흠집도 낫고.. 블투연결이 오락가락하기도해요ㅠㅠ 안꼈는데 연결된ㄷㅏ던가 오른쪽이 혼자 블투 끊긴다던가... 노이즈캔슬링은 확실히 좋네요,평점5
660,에어팟프로,별점,남자친구 생일 선물로 줄려고 준비했어요 너무 좋아해서 기분 좋은데 가격도 싸게 구매할 수 있어서 더 이득!!! 가격까지 싸게 얻어서 언니도 소개시켜줘서 샀네요!! 여러분 품질도 좋아요 그리고 제조 날짜가 저는 11월 초에 샀는데 20년 10월이더라고요!,평점5
661,에어팟프로,별점,"아이가 에어팟프로 한 쪽을 잃어버렸더라구요
한 쪽만 다시 사주려다가 이왕 사주는거 그냥 다시 사줘야겠다 싶어서 집 근처 매장에 갔더니 품절이라는ㅠㅠ
그래서 검색하다가 여기에서 주문을 하고 이틀만에 받았어요
근데 요 제품 a/s가능한 애플정품 맞는거죠?
온라인에서 구매한게 처음이라 뭔가 괜히 불안해서요;;
암튼 잘 사용해지볼게요~~",평점5
662,에어팟프로,별점,1세대 사용 후 3세대 프로 구매했습니다. 여러가지 편리한 기능이 생겼더군요. 핸드폰을 열지 않고 노래 정지/시작 버튼과 노이즈 캔슬링 설정 등 할 수 있어서 좋습니다. 간단한 사용 방법 등 검색해서 블로그 보면서 연습했네요. 뭔가 처음엔 쉽지 않은 느낌인데 익숙해지니 좋습니다.,평점5
663,에어팟프로,별점,우선 주말에 주문해서 좀 걸릴 줄 알았는데 월요일날 바로 배송해서 화요일날 온건 정말 마음에 들어요 그런데 다른 사람들은 7월에 제조한 것 같던데 저는 4월이라서 별로였어요 구매한 시기는 비슷한데 저도 7월 제조였으면 더 좋았을텐데 그리고 정품등록에서도 구매날짜 업데이트하는 게 정말 오래걸리네여 그냥 입력이 안돼서 애플 고객센터에 전화해서 등록하느라 생각보다 시간도 많이 걸려서 너무 불편했어요 그래도 그런 거 빼고는 흠집도 없도 배송상태도 잘 와서 마음에 들어요,평점5
664,에어팟프로,별점,진작에 프로살걸 노캔 기능 넘 좋아요ㅠ 4월 제조라고 써있지만 뽑기를 잘 했길 바라며 쓰겠습니다 페어링도 잘되고 귀에 착 감겨요 에어팟2세대 쓰다 넘어왔는데 왜 이제 샀는지 후회했어요 포인트 때려박아서 잘 샀습니다 개꿀,평점5
665,에어팟프로,별점,4월 제품 받았는데 아직까지 큰 이상은 없으나 리뷰들 보니 4월 제조 제품이 크고 작은 하자가 많았어서 불안하긴 하네요... 반년이나 지났는데 4월 제품에 대한 불만이 많음에도 계속해서 뽑기운식으로 내는 게 이해는 잘 안 됩니다. 그럼에도 노이즈캔슬링 기능은 정말 신세계네요.,평점5
666,에어팟프로,별점,"설명할 필요가 있나요, 아이폰 쓰시면 무조건 에어팟입니다. 블루투스 무선 이어폰을 굉장히 많이 써 봤는데 (LG, 삼성, JBL, 샤오미, B&O) 아이폰 사용자는 무조건 이겁니다. 막귀라 음질은 뭐 구분 못하고 그냥 제일 편하네요. 같이 산 케이스도 (야광이에요!) 너무좋네요.",평점5
667,에어팟프로,별점,에어팟을 열어봤을때 이어팁에도 이물질이 묻어있고 안쪽에도 먼지가 많고 마감이 좀.. 문제있는 부분도 있는거 같아요.. 외부 마이크 부분에 이상한게 끼어있네요.. 새제품인데 원래 이런걸까요? 큰 문제있는거 같진 않아서 사용하긴 합니다만 이전 구매한 제품하고 차이가 있어서 조금 슬프네요ㅠ_ㅠ,평점5
668,에어팟프로,별점,공식몰에서 사길 잘한 것 같아요! 쿠팡이나 다른 온라인 몰이 조금 더 저렴했는데 하도 짝퉁도 많고 기스라던지 불량이라던지 그런걸로 신경쓰기 싫어서 여기서 샀는데 진짜 깔끔해요! 제품은 진짜 진짜 한번도 안써본 사람은 있어도 한번만 써본 사람은 없을 것 같아요 잃어버려도 또 살 것 같아욬ㅋㅋㅋ고민하지 마시고 그냥 공식몰에서 구매하세요!,평점5
669,에어팟프로,별점,"어제 오전에 주문해서 오늘 오후에 받았어요 !
안좋은 후기도 있길래 살짝 걱정했는데
저는 10월 제품으로 왔고 오자마자 뜯어서 정품등록 할려고 하니까 안되길래 고객센터 전화해서 정품등록까지 마쳤습니당 !
에어팟 1세대 쓰다가 바꾸니까 넘 행복하네여....
오래오래 함께 하겠읍니당..",평점5
670,에어팟프로,별점,"처음에는 돈이 아까운 느낌 들었는데 배송은 2일만에 왔어요! 우선 배송이 빨라서 너무 좋았는데, 오자마자 착용감도 좋았고 노이즈캔슬링 대박이고요. 이게 어떤느낌이냐면 물속에 들어가있는데 누군가 밖에서 불러서 멍멍한 느낌! 웅얼웅얼 소리처럼 들리구, 끔이랑 주변음허용도 너무 좋았어요! 우선 저는사서 처음엔 돈이 아까웠는데, 하나도 돈 아깝지않아요!! 진짜 잘쓰겠습니다! 번창하세요!",평점5
671,에어팟프로,별점,애플에어팟을 원래 눈여겨 보고있었습니다 직구로 살지 정발로 살지 고민을 하다가 싸게 올라와서 바로 질렀습니다 빠르게 배송 되었습니다믿고쓰는 애플이라 그런지 에어팟 프로를 끼는순간 다른 시공간에 온 듯합니다 모든것이 조용합니다 크나큰 우주 한가운데에 떨어져 모든 잡념을 떠나 생각에서 벗어나 관조하게 됩니다,평점5
672,에어팟프로,별점,"저는 7월상품으로 받았어요~
포장상태 너무 좋았구요~
새상품 느낌 뿜뿜이었어요~
정품등록안돼서 전화해서 등록했어요!!
그러니 나중에 애플에서 확인돼더라구요~
이어폰 잘들리구요~ 귀는 40분끼니깐 좀 아프더라구요ㅠㅠㅜ 저는 원래 에어팟1썻거든요~
노이즈 캔슬링 장난아니더라구요~ 완전차단돼서 혼자만의 공간에 있는 느낌???이에요
근데 처음에는 귀 좀 멍 하더라구요~
그래도 !!",평점5
673,에어팟프로,별점,"초기불량은 아닌거같은데, 서너번 끊기는 현상이 있었어요ㅠ 불량이 아니면 좋겠어요... 에어팟쓰다 프로 노이즈캔슬링 켜놓고 산책하니까 귀는 실내에있고 몸은 야외에 있는 이상한느낌이에요. 베이스가 울리는 소리가 아니라 좀 실망 ㅠ",평점5
674,에어팟프로,별점,"핸드폰이 손으로부터 자유로워져서 넘 편하네요. 생각보다 베터리 시간도 길었고,
무엇보다도 노이즈 캔슬링 기능이 맘에 들어서 프로를 선택하게됫는데 역시네요.
가끔 방해받지않고 싶을때 또는 집중해야할때
노이즈 캔슬링이 적절한 효과를 주더라고요.
역시 최고입니다!!",평점5
675,에어팟프로,별점,"먼저 배송은 4일 정도로 걸려서 만족스럽지는 않았습니다. 포장 무난하게 해주셨고, 생산일자가 최근이라서 상당히 기분 좋았습니다. 에어팟 프로 상품 자체는 디자인, 기능 등 전반적으로 만족스러우나 개인적으로 저는 1시간 이상 사용하면 귀에 작은 통증이 있어서 적응 중에 있어요.",평점5
676,에어팟프로,별점,"와이어리스 처음인데 확실히 가뿐하고 좋네요. 운동하거나 누워있을 때도 거추장스러운 줄이 없으니 너무 편하고 좋아요.
생산일도 거의 최근 상품이라 더욱 만족스러웠습니다. 소리는 줄 이어폰보다 조금 작은 거 같긴 한데 착각일 수도 있겠네요.",평점5
677,에어팟프로,별점,"택배로 주문하면 혹시 몰라 픽업으로 결정하고 정해진 날짜에 맞춰 찾았습니다!
상품 외관은 흠잡을 곳 없이 깨끗했으며 제조일자도 7월으로 최근이라 정말 마음에 들었습니다!
전역 선물로 줄거라 아직 내부는 확인 못 했습니다!
제발 이상이 없었으면 좋겠네요!",평점5
678,에어팟프로,별점,베터리 50%이상 남아있습니다 이상없이 잘 사용중 입니다 사은품 실리콘 케이스 감장색 유용하게 사용중입니다 노이즈캔슬링 기능 오~~~ 시리야 ~~!! 볼륨조절해죠! 통화음질 수신자 왈~~ 말하기전까지는 몰랐다고 깨끗하게 들린다고 함!! 가격에 놀라고 성능에 또 놀라고 기능에 감탄했습니다 인정하기싫으나... 인정!!! 개인적인 후기 입니다,평점5
679,에어팟프로,별점,"이번에 처음으로 노이즈 캔슬링이 있는 블루투스 이어폰을 구매해봤습니다.처음 사는 것이라 크게 기대를 하진 않았지만 사서 직접 써보니 성능이 좋다는 걸 느꼈습니다.착용했을 때, 완벽하게 소음은 못 막지만 그래도 외부에서 차 소리, 엔진 소리 등의 소음을 잘 상쇄시켜 줍니다.",평점5
680,에어팟프로,별점,기존에 쓰던 에어팟이 수명이 거의 다 된 것 같아서 큰맘 먹고 주문했어요:) 근데 진짜 신세계... 왜 다들 노이즈캔슬링 기능에 열광하는지 알 거 같아요!!! 고민하고 있으신 분들은 하루라도 빨리 물건 받아보게 얼른 주문하세요:D,평점5
681,에어팟프로,별점,"애플 공홈이라고 믿고 구매를 한건데, 애플박스에 흠집이나있고 이물질이 묻어서 매우 찝찝했습니다. 그리고 4월제품와서 좀그랬습니다. 애플정품신청하는것도 번거로워서 오래걸렸지만,제품은 이상은 없어서 사용하고있습니다. 개인적으로 여기서 말고 다른사이트에서 좀더 저렴하게 구매할걸 그랬습니다.",평점5
682,에어팟프로,별점,11일에 사전예약 구매해서 방금 받았습니다.에어팟 쓰다가 프로로 넘어왔는데 착용감은 아직 기존 에어팟이 익숙하지만 확실히 노이즈캔슬링은 음악감상하기에 좋네요. 재생 부분은 버튼을 눌러야되는 방식이라 기존 에어팟이 좀 더 나은것같기도 합니다. 여튼 잘쓸게요!!,평점5
683,에어팟프로,별점,현장작업중 힘겹게 통화하는게 짠내나서 바로 구입한녀석입니다. 실물보고 입이 귀에 걸림요 ㅎㅎ 통화음질 좋았고 전 막귀라 잘 몰겠지만 노이즈캔슬링 기능도 좋다고 하네요 쿠폰으로 저렴구입했구요 귀에 넣을때 사이즈별로 골라넣을 수 있어서 좋아요,평점5
684,에어팟프로,별점,"4/1일에 시켰는데 하루만에 왔습니다!!! 배송이 일단 빨라서 너무 놀랬어요
저도 구매후기보고 사서 꼭 후기를 남기고 싶어서 씁니다
일단 제조년월도 2020 3월이고 오자마자 애플 공홈에서 수리가능한지 정품확인해봤는데 정품맞고요? 가격이 2세대보다 더 비싸기 때문에 구매하는 마지막 순간까지 고민했는데 노이즈캔슬링 해놓고 유튜브에서 태연님 방구석콘서트 영상 보는순간 귀르가즘...ㅠㅠㅠㅠ고민 괜히했다는 생각 들었어요..너무 좋아요 ㄷㅏ들 얼른 사세요",평점5
685,에어팟프로,별점,"노이즈캔슬링이 멀미 나는 경우도 있다고 해서 걱정했었는데, 사용해보니 정말 좋아요. 차도에서 사용해도 왠만한 소리는 다 차단되서 물 속에서 노래 듣는다는 게 어떤 말인지 이해가 되었습니다. 오래 끼고 있으면 귀가 조금 아플 때는 있었습니다. 배터리도 오래 가고, 유용하게 잘 쓰고 있습니다.",평점5
686,에어팟프로,별점,배송도 빠르고 제품도 좋습니다. 만원이 올라서 아쉬워하며 그냥 주문했는데 제가 구매하자마자 다시 만원 내렸네요...ㅠㅠ 20년 10월이후의 제품을 받고 싶었지만 아쉽게 20년 7월 제품으로 받았어요. 도착하여 들어본 결과 문제는 없었지만 사용하는 도중에 결함이 있었을시 어떻게 되는지 궁금하네요. 혹시 그런다고 하면 7월 제품이기 때문에 리퍼 대상에 들어가는건가요?,평점5
687,에어팟프로,별점,"그냥 노캔기능 하나만으로도 최고네요... 가격이 비싸지만 전혀 아깝지 않았음... 안드로이드에 물려서 쓰고있는데 호환에 있어서 전혀 문제없습니다. 호환 앱 하나만 깔면 배터리상태도 확인 가능하구요, 귀에 꽂으면 바로 작동되는 것도 같네요ㅎ 대만족~~",평점5
