,Unnamed: 0,type,category,review,star,token_review
96,97,에어팟3세대,별점,"^_^ 후후후
귓구멍이 쓰리를
아직 적응하지 못하고
러닝하가가 수직하강했어요
얼마 써보지도 못하고 기스 생갓네요

그냥 귓구멍 작으면 2로 가세요


또, 추가하자면....
재생/통화/이전 다음재생 툭툭 치고
설정하는 기능이 없어지고는 ...
손잡이 부분 톡톡 잡는것도 어색하고
잘 안넘어가서 폰으로 넘기게 되더라구요


한달 사용 후기로는 ..증말 쉩이에요
공간음향도 잘 모르겟고 일반 음악으로 들으니
그냥...편한게 장땡입니다",5,"['_', '후후후', '\r\n', '귓구멍', '이', '쓰리를', '\r\n', '아직', '적응하지', '못', '하고', '\r\n', '러닝', '하', '가가', '수직', '하', '강했어요', '\r\n', '얼마', '써', '보지', '도', '못', '하고', '기스', '생', '갓', '네', '요', '\r\n\r\n', '그냥', '귓', '구멍', '작으면', '2', '로', '가세', '요', '\r\n\r\n\r\n', '또', '추가', '하자면', '\r\n', '재생', '통화', '이전', '다음', '재생', '툭툭', '치고', '\r\n', '설정', '하는', '기능', '이', '없어지고는', '손잡이', '부분', '톡톡', '잡는것도', '어색하고', '\r\n', '잘', '안', '넘어가서', '폰', '으로', '넘기게', '되더라구요', '\r\n\r\n\r\n', '한', '달', '사용', '후기', '로는', '증말', '쉩', '이에요', '\r\n', '공간', '음향', '도', '잘', '모르겟고', '일반', '음악', '으로', '들으니', '\r\n', '그냥', '편한게', '장땡', '입니다']"
95,96,에어팟3세대,별점,"애플은 무엇을 만들든지 간에 혁신을 이뤄내는 기업의 대명사로 자리 잡게 되있습니다.

그 중에서 AirPods 가 우리 삶에 준 혁신도 만만치 않죠...

AirPods 는 처음에 출시되었을 경우에는 한 가지 모델에 불과했습니다.
하지만, 지금은 AirPods, AirPods Pro, AirPods Max 총 3가지의 모델이 존재합니다.

이번에 제가 SSG.COM에서 구매한 것은 AirPods 3세대 입니다.

기존 AirPods 1, 2세대 제품 보다 한 단계 업그레이드 된 AirPods 3세대 제품에 대해서 살펴보도록 하겠습니다~

(1) 가격 : SSG.COM에서 AirPods 3세대 출시 이벤트로 3% 할인을 했습니다. 그리고 VIP 10%, 최대 1만원 할인 쿠폰을 적용하고, SSGPAY 7만원 이상 결제시 2,000원 즉시 할인을 받았습니다.
그래서 최종 결제 가격은 229,530원 이었습니다.
여기에 KB국민카드 7만원 이상 결제시 5% 청구할인 이벤트 할 때 구매 했습니다.
그래서, 최종 구매 가격은 약 218,054원 이었습니다.
하지만, 오프라인 이마트 에어스토어에서는 249,000원 정가에 구매해야 한답니다. 무려 약 31,000원 !

(2) 배송 : 예약주문 기간에 주문 했음에도 불구하고, 출시일인 11월 19일에 배송이 안 되었고, 11월 23일에 배송 되었습니다.
배송일 약속이 안 지켜진 것은 좀 그랬지만, .
택배사는 CJ대한통운으로 옵니다. 기사님이 친절하게 배송 전에 문자 주셨고, 저는 집에 없어서, 저희 아파트에 무인함에 보관해 달라고 요청했습니다.
상품에 손상이 안 가게 완충제 넣고 박스 포장 해주셨네요~

(3) 판매처 : 애플 공인 리셀러인 에이스토어에서 판매하는 제품 입니다.
이마트와 신세계 백화점에 있는 애플 리셀러는 다 에이스토어랍니다...
하지만, 교환, 반품은 구매처인 SSG.COM에서만 됩니다.

(4) 제품 : AirPods 3세대는 AirPods Pro 에 있는 기능 중, 노이즈 캔슬링 기능을 제외한 모든 기능을 다 탑재하고 있습니다.
또한 기존 AirPods 2세대에서 지원 되지 않던 방수 기능이 새로 탑재 되었을 뿐만 아니라, 무선 충전 기능을 업그레이드 해서 MagSafe 무선 충전을 지원 합니다.
그래서 MagSafe 무선 충전기에 AirPods 케이스가 착 달라 붙습니다.
또한 AirPods Pro 와 비슷한 인체공학적 디자인으로, 귀에서 잘 빠지지 않고 잘 고정됩니다.

(5) 제품 사양 : 자세한 제품 사양은 애플 공식 홈페이지를 방문해 보시기 바랍니다.
www.apple.com/kr/airpods-3rd-generation/specs/

(6) 총평 : .COM 입니다!
구매 계획이 있으셨다면 망설이지 말고 지금 바로 결제하세요~
이런 명언이 있죠... 고민은 배송만 늦출 뿐입니다... ㅎㅎㅎ 완전 ...",5,"['애플', '은', '무엇', '을', '만들든지', '간', '에', '혁신', '을', '이뤄내는', '기업', '의', '대명사', '로', '자리', '잡게', '되있습니다', '\r\n\r\n', '그', '중', '에서', 'AirPods', '가', '우리', '삶', '에', '준', '혁신', '도', '만', '만치', '않죠', '\r\n\r\n', 'AirPods', '는', '처음', '에', '출시', '되었을', '경우', '에는', '한', '가지', '모델', '에', '불과했습니다', '\r\n', '하지만', '지금', '은', 'AirPods', 'AirPods', 'Pro', 'AirPods', 'Max', '총', '3', '가지', '의', '모델', '이', '존재', '합니다', '\r\n\r\n', '이번', '에', '제', '가', 'SSGCOM', '에서', '구매', '한', '것', '은', 'AirPods', '3', '세대', '입니다', '\r\n\r\n', '기존', 'AirPods', '1', '2', '세대', '제품', '보다', '한', '단계', '업그레이드', '된', 'AirPods', '3', '세대', '제품', '에', '대해', '서', '살펴보도록', '하겠습니다', '\r\n\r\n', '1', '가격', 'SSGCOM', '에서', 'AirPods', '3', '세대', '출시', '이벤트', '로', '3', '할인', '을', '했습니다', '그리고', 'VIP', '10', '최대', '1만원', '할인', '쿠폰', '을', '적용', '하고', 'SSGPAY', '7만원', '이상', '결제', '시', '2000원', '즉시', '할인', '을', '받았습니다', '\r\n', '그래서', '최종', '결제', '가격', '은', '229530원', '이었습니다', '\r\n', '여기', '에', 'KB', '국민카드', '7만원', '이상', '결제', '시', '5', '청구', '할인', '이벤트', '할', '때', '구매', '했습니다', '\r\n', '그래서', '최종', '구매', '가격', '은', '약', '218054원', '이었습니다', '\r\n', '하지만', '오프라인', '이마트', '에어', '스토어', '에서는', '249000원', '정가', '에', '구매', '해야', '한답니다', '무려', '약', '31000원', '2', '배송', '예약', '주문', '기간', '에', '주문', '했음에도', '불구', '하고', '출시일', '인', '11월', '19일', '에', '배송', '이', '안', '되었고', '11월', '23일', '에', '배송', '되었습니다', '\r\n', '배송', '일', '약속', '이', '안', '지켜진', '것', '은', '좀', '그랬지만', '택배', '사는', 'CJ', '대', '한', '통운', '으로', '옵니다', '기사', '님', '이', '친절하게', '배송', '전', '에', '문자', '주셨고', '저', '는', '집', '에', '없어서', '저희', '아파트', '에', '무인', '함', '에', '보관', '해', '달라', '고', '요청', '했습니다', '\r\n', '상품', '에', '손상', '이', '안', '가게', '완충제', '넣고', '박스', '포장', '해주셨네요', '\r\n\r\n', '3', '판매', '처', '애플', '공인', '리', '셀러', '인', '에이', '스토어', '에서', '판매', '하는', '제품', '입니다', '\r\n', '이마트', '와', '신세계', '백화점', '에', '있는', '애플', '리', '셀러', '는', '다', '에이', '스토어', '랍니', '다', '\r\n', '하지만', '교환', '반품', '은', '구', '매', '처', '인', 'SSGCOM', '에서만', '됩니다', '\r\n\r\n', '4', '제품', 'AirPods', '3', '세대', '는', 'AirPods', 'Pro', '에', '있는', '기능', '중', '노이즈', '캔', '슬링', '기능', '을', '제외', '한', '모든', '기능', '을', '다', '탑재', '하고', '있습니다', '\r\n', '또한', '기존', 'AirPods', '2', '세대', '에서', '지원', '되지', '않던', '방수', '기능', '이', '새로', '탑재', '되었을', '뿐', '만', '아니라', '무선', '충전', '기능', '을', '업그레이드', '해서', 'MagSafe', '무선', '충전', '을', '지원', '합니다', '\r\n', '그래서', 'MagSafe', '무선', '충전기', '에', 'AirPods', '케이스', '가', '착', '달라', '붙습니다', '\r\n', '또한', 'AirPods', 'Pro', '와', '비슷한', '인체', '공', '학적', '디자인', '으로', '귀', '에서', '잘', '빠지지', '않고', '잘', '고정', '됩니다', '\r\n\r\n', '5', '제품', '사양', '자세한', '제품', '사양', '은', '애플', '공식', '홈페이지', '를', '방문', '해', '보시기', '바랍니다', '\r\n', 'wwwapplecomkrairpods', '3', 'rdgenerationspecs', '\r\n\r\n', '6', '총', '평', 'COM', '입니다', '\r\n', '구매', '계획', '이', '있으셨다면', '망설이지', '말고', '지금', '바로', '결제', '하세요', '\r\n', '이런', '명언', '이', '있죠', '고민', '은', '배송', '만', '늦출', '뿐입니다', '완전']"
94,95,에어팟3세대,별점,"배송도 빠른편이었어요! 구매한 다음날 출고되었습니다.
대한통운이 설때문에 그런지 조금 늦긴했지만 그리 늦지 않았습니다.
정품확인도 애플홈페이지에서 가능했어요
에어팟3 크기가 크게 나왔다고 해서 걱정했는데 귀가 큰편 아닌 여자인데도 편하게 잘 맞앗어요! 1보다 오히려 좀 더 편한것 같기두 하네요.",5,"['배송', '도', '빠른', '편이었어요', '구매', '한', '다음', '날', '출고', '되었습니다', '\r\n', '대', '한', '통운', '이', '설', '때문', '에', '그런지', '조금', '늦긴', '했지만', '그리', '늦지', '않았습니다', '\r\n', '정품', '확인', '도', '애플', '홈페이지', '에서', '가능했어요', '\r\n', '에어팟', '3', '크기', '가', '크게', '나왔다고', '해서', '걱정', '했는데', '귀가', '큰', '편', '아닌', '여자', '인데', '도', '편하게', '잘', '맞앗어요', '1', '보다', '오히려', '좀', '더', '편한것', '같기두', '하네요']"
93,94,에어팟3세대,별점,에어팟 2세대를 쓰고 있었는데 그닥 많이 쓰지도 않았는데 갑자기 재생 속도가 급속도로 짧아 져서 당황 했습니다. 에어팟 3세대 출시 전이라 다시 2세대를 사기에 주저 되어 유선 이어폰을 쓰고 있어 여러 모로 불편 했던 차 3세대 나온다는 소식을 접하고 바로 주문을 했는데 받아 보기까지 시간이 좀 걸리더군요. 에어팟이야 원체 음질 좋고 소지도 간편 해 다시 찾긴 했는데 이번 제품은 좀 길게 사용 할 수 있었으면 좋겠네요.,5,"['에어팟', '2', '세대', '를', '쓰고', '있었는데', '그닥', '많이', '쓰지도', '않았는데', '갑자기', '재생', '속도', '가', '급속도', '로', '짧아', '져서', '당황', '했습니다', '에어팟', '3', '세대', '출시', '전이', '라', '다시', '2', '세대', '를', '사기', '에', '주저', '되어', '유선', '이어폰', '을', '쓰고', '있어', '여러', '모로', '불편', '했던', '차', '3', '세대', '나온다는', '소식', '을', '접', '하고', '바로', '주문', '을', '했는데', '받아', '보기', '까지', '시간', '이', '좀', '걸리더군요', '에어팟', '이야', '원체', '음질', '좋고', '소지도', '간편', '해', '다시', '찾긴', '했는데', '이번', '제품', '은', '좀', '길게', '사용', '할', '수', '있었으면', '좋겠네요']"
92,93,에어팟3세대,별점,"애플은 무엇을 만들든지 간에 혁신을 이뤄내는 기업의 대명사로 자리 잡게 되있습니다.

그 중에서 AirPods 가 우리 삶에 준 혁신도 만만치 않죠...

AirPods 는 처음에 출시되었을 경우에는 한 가지 모델에 불과했습니다.
하지만, 지금은 AirPods, AirPods Pro, AirPods Max 총 3가지의 모델이 존재합니다.

이번에 제가 SSG.COM에서 구매한 것은 AirPods 3세대 입니다.

기존 AirPods 1, 2세대 제품 보다 한 단계 업그레이드 된 AirPods 3세대 제품에 대해서 살펴보도록 하겠습니다~

(1) 가격 : SSG.COM에서 AirPods 3세대 출시 이벤트로 3% 할인을 했습니다. 그리고 이벤트로 발급한 2만원 할인 쿠폰을 적용하고, SSGPAY 7만원 이상 결제시 2,000원 즉시 할인을 받았습니다.
그래서 최종 결제 가격은 219,530원 이었습니다.
여기에 KB국민카드 7만원 이상 결제시 8% 청구할인 이벤트 할 때 구매 했습니다.
그래서, 최종 구매 가격은 약 201,968원 이었습니다.
하지만, 오프라인 애플 매장에서는 249,000원 정가에 구매해야 한답니다. 무려 약 47,000원 !

(2) 배송 : 주문 후 하루 만에 받았습니다.
택배사는 CJ대한통운으로 옵니다. 기사님이 친절하게 배송 전에 문자 주셨고, 저는 집에 없어서, 저희 아파트에 무인함에 보관해 달라고 요청했습니다.
상품에 손상이 안 가게 완충제 넣고 박스 포장 해주셨네요~

(3) 판매처 : 애플 온라인 공인 리셀러인 발리안트에서 판매하는 제품 입니다.
온라인에서는 유명한 곳이니, 100% ~^^

(4) 제품 : AirPods 3세대는 AirPods Pro 에 있는 기능 중, 노이즈 캔슬링 기능을 제외한 모든 기능을 다 탑재하고 있습니다.
또한 기존 AirPods 2세대에서 지원 되지 않던 방수 기능이 새로 탑재 되었을 뿐만 아니라, 무선 충전 기능을 업그레이드 해서 MagSafe 무선 충전을 지원 합니다.
그래서 MagSafe 무선 충전기에 AirPods 케이스가 착 달라 붙습니다.
또한 AirPods Pro 와 비슷한 인체공학적 디자인으로, 귀에서 잘 빠지지 않고 잘 고정됩니다.

(5) 제품 사양 : 자세한 제품 사양은 애플 공식 홈페이지를 방문해 보시기 바랍니다.
www.apple.com/kr/airpods-3rd-generation/specs/

(6) 총평 : .COM 입니다!
구매 계획이 있으셨다면 망설이지 말고 지금 바로 결제하세요~
이런 명언이 있죠... 고민은 배송만 늦출 뿐입니다... ㅎㅎㅎ 완전 ...",5,"['애플', '은', '무엇', '을', '만들든지', '간', '에', '혁신', '을', '이뤄내는', '기업', '의', '대명사', '로', '자리', '잡게', '되있습니다', '\r\n\r\n', '그', '중', '에서', 'AirPods', '가', '우리', '삶', '에', '준', '혁신', '도', '만', '만치', '않죠', '\r\n\r\n', 'AirPods', '는', '처음', '에', '출시', '되었을', '경우', '에는', '한', '가지', '모델', '에', '불과했습니다', '\r\n', '하지만', '지금', '은', 'AirPods', 'AirPods', 'Pro', 'AirPods', 'Max', '총', '3', '가지', '의', '모델', '이', '존재', '합니다', '\r\n\r\n', '이번', '에', '제', '가', 'SSGCOM', '에서', '구매', '한', '것', '은', 'AirPods', '3', '세대', '입니다', '\r\n\r\n', '기존', 'AirPods', '1', '2', '세대', '제품', '보다', '한', '단계', '업그레이드', '된', 'AirPods', '3', '세대', '제품', '에', '대해', '서', '살펴보도록', '하겠습니다', '\r\n\r\n', '1', '가격', 'SSGCOM', '에서', 'AirPods', '3', '세대', '출시', '이벤트', '로', '3', '할인', '을', '했습니다', '그리고', '이벤트', '로', '발급', '한', '2만원', '할인', '쿠폰', '을', '적용', '하고', 'SSGPAY', '7만원', '이상', '결제', '시', '2000원', '즉시', '할인', '을', '받았습니다', '\r\n', '그래서', '최종', '결제', '가격', '은', '219530원', '이었습니다', '\r\n', '여기', '에', 'KB', '국민카드', '7만원', '이상', '결제', '시', '8', '청구', '할인', '이벤트', '할', '때', '구매', '했습니다', '\r\n', '그래서', '최종', '구매', '가격', '은', '약', '201968원', '이었습니다', '\r\n', '하지만', '오프라인', '애플', '매장', '에서는', '249000원', '정가', '에', '구매', '해야', '한답니다', '무려', '약', '47000원', '2', '배송', '주문', '후', '하루', '만에', '받았습니다', '\r\n', '택배', '사는', 'CJ', '대', '한', '통운', '으로', '옵니다', '기사', '님', '이', '친절하게', '배송', '전', '에', '문자', '주셨고', '저', '는', '집', '에', '없어서', '저희', '아파트', '에', '무인', '함', '에', '보관', '해', '달라', '고', '요청', '했습니다', '\r\n', '상품', '에', '손상', '이', '안', '가게', '완충제', '넣고', '박스', '포장', '해주셨네요', '\r\n\r\n', '3', '판매', '처', '애플', '온라인', '공인', '리', '셀러', '인', '발리안', '트', '에서', '판매', '하는', '제품', '입니다', '\r\n', '온라인', '에서는', '유명한', '곳', '이니', '100', '4', '제품', 'AirPods', '3', '세대', '는', 'AirPods', 'Pro', '에', '있는', '기능', '중', '노이즈', '캔', '슬링', '기능', '을', '제외', '한', '모든', '기능', '을', '다', '탑재', '하고', '있습니다', '\r\n', '또한', '기존', 'AirPods', '2', '세대', '에서', '지원', '되지', '않던', '방수', '기능', '이', '새로', '탑재', '되었을', '뿐', '만', '아니라', '무선', '충전', '기능', '을', '업그레이드', '해서', 'MagSafe', '무선', '충전', '을', '지원', '합니다', '\r\n', '그래서', 'MagSafe', '무선', '충전기', '에', 'AirPods', '케이스', '가', '착', '달라', '붙습니다', '\r\n', '또한', 'AirPods', 'Pro', '와', '비슷한', '인체', '공', '학적', '디자인', '으로', '귀', '에서', '잘', '빠지지', '않고', '잘', '고정', '됩니다', '\r\n\r\n', '5', '제품', '사양', '자세한', '제품', '사양', '은', '애플', '공식', '홈페이지', '를', '방문', '해', '보시기', '바랍니다', '\r\n', 'wwwapplecomkrairpods', '3', 'rdgenerationspecs', '\r\n\r\n', '6', '총', '평', 'COM', '입니다', '\r\n', '구매', '계획', '이', '있으셨다면', '망설이지', '말고', '지금', '바로', '결제', '하세요', '\r\n', '이런', '명언', '이', '있죠', '고민', '은', '배송', '만', '늦출', '뿐입니다', '완전']"
90,91,에어팟3세대,별점,qcy t8쓰다가 갈아탔음여 얜 3만원짜리고 얘는 거의 7배이상 비싼제품이라 큰맘먹고 삼. 7배 이상으로 좋아지진않았지만 훨씬 귀가 편안하고 좋네여 한 2-3배정도 좋은듯해여. 비싸긴한데.. 애플프리미엄 붙었다 생각하고 사시면 좋을듯하네여 가볍고 귀에 딱 맞아여 근데 갤럭시랑 쓰니까 좀 바보되는건 있는것같네여 =ㅅ= ...,5,"['qcy', 't', '8', '쓰다가', '갈아탔', '음', '여', '얜', '3만원', '짜리고', '얘', '는', '거의', '7', '배', '이상', '비싼', '제품', '이라', '큰', '맘', '먹고', '삼', '7', '배', '이상', '으로', '좋아지진', '않았지만', '훨씬', '귀가', '편안하고', '좋', '네', '여', '한', '23', '배정', '도', '좋은', '듯해', '여', '비싸긴한데', '애플', '프리미엄', '붙었다', '생각', '하고', '사시', '면', '좋을듯', '하네여', '가볍고', '귀', '에', '딱', '맞아여', '근데', '갤럭시', '랑', '쓰니까', '좀', '바보', '되는건', '있는것', '같네여']"
79,80,에어팟3세대,별점,"고민하다가 후기보고 바로 질렀어요!
저도 커널형을 선호하지 않는지라 프로 스킵하고 에어팟 1세대로 존버중이었는데 존버하길 잘했네요. 1세대 쓰다 넘어와서 그런지 어마어마하게 느껴지는 음질과 음역대 구현의 차이! 귀르가즘 쩔어요! 즐겨 듣던 곡들이 새롭게 들립니다. 스테레오 공간화도 영화 볼때 아주 즐거울것 같네요.
역시, 돈 쓰니 기분이 좋습니다 캬캬캬",5,"['고민', '하다가', '후기', '보고', '바로', '질렀어요', '\r\n', '저', '도', '커널', '형', '을', '선호', '하지', '않는지라', '프로', '스킵', '하고', '에어팟', '1', '세대', '로', '존버', '중', '이었는데', '존버', '하길', '잘', '했네요', '1', '세대', '쓰다', '넘어와서', '그런지', '어마어마하게', '느껴지는', '음질', '과', '음역', '대', '구현', '의', '차이', '귀르가즘', '쩔어요', '즐겨', '듣던', '곡', '들', '이', '새롭게', '들립니다', '스테레오', '공간', '화', '도', '영화', '볼때', '아주', '즐거울것', '같네요', '\r\n', '역시', '돈', '쓰니', '기분', '이', '좋습니다', '캬캬캬']"
89,90,에어팟3세대,별점,"에어팟3 구매할지 에어팟 프로 구매할지 망설이는 분이시라면 노캔보다는, 이어팁 유저냐 아니냐를 보고 선택하는게 맞지 ？鳧뺑？ 싶습니다. 개인적으로는 노캔보다는 착용감이 더 크게 작용하는것 같습니다. 그리고 프로와 3간의 장단점이 있어 그부분을 서로 매꿀수 있어보입니다. 프로 맥세이프 케이스 모델 주문했다가 에어팟 3로 바꾼 이유는 제일 큰건 이어팁이 불편한거였고, 음질이 프로보다 좀더 좋다는 리뷰(실제 좀더 좋네요, 단 시끄러운곳은 프로가 좋을듯) 배터리가 더 오래감 입니다!만족합니다. 망설이시는 분들은 배송만 늦출뿐입니다. ㅎㅎㅎ",5,"['에어팟', '3', '구매', '할지', '에어팟', '프로', '구매', '할지', '망설이는', '분이시라면', '노캔', '보다는', '이어', '팁', '유저', '냐', '아니냐를', '보고', '선택', '하는게', '맞지', '鳧', '뺑', '싶습니다', '개인', '적', '으로는', '노캔', '보다는', '착용', '감', '이', '더', '크게', '작용', '하는것', '같습니다', '그리고', '프로', '와', '3', '간의', '장단점', '이', '있어', '그', '부분', '을', '서로', '매', '꿀수', '있어', '보입니다', '프로', '맥', '세이프', '케이스', '모델', '주문', '했다가', '에어팟', '3', '로', '바꾼', '이유', '는', '제일', '큰건', '이어', '팁', '이', '불편한거였고', '음질', '이', '프로', '보다', '좀더', '좋다는', '리뷰', '실제', '좀더', '좋네요', '단', '시끄러운', '곳', '은', '프로', '가', '좋을듯', '배터리', '가', '더', '오래', '감', '입니다', '만족합니다', '망설이시는', '분', '들', '은', '배송', '만', '늦출', '뿐입니다']"
88,89,에어팟3세대,별점,어제 주문해서 오늘 수령!! 배송 빠르고 넘 좋네요^^박스+뽁뽁이로 포장 잘해서 보내주셔서 감사합니다. 받자마자 미리 준비해둔 자개케이스+철가루방지 스티커까지 장착했습니다~!확실히 2세대에 비해 머리 부분은 커지고 콩나물 길이 자체는 짧아졌네요! 음질은.. 막귀라 차이점은 크게 잘 모르겠지만 좋아진듯 합니다^^ 그리고 배터리가 길어졌다니 기대해봅니다!! 정품 등록도 잘 되니 정품 걱정은 안하셔도 될듯 합니다~~!! 잘 사용할게요!,5,"['어제', '주문', '해서', '오늘', '수령', '배송', '빠르고', '넘', '좋네요', '박스', '뽁뽁', '이', '로', '포장', '잘', '해서', '보내주셔서', '감사합니다', '받자마자', '미리', '준비', '해', '둔', '자개', '케이스', '철', '가루', '방지', '스티커', '까지', '장', '착했습니다', '확실히', '2', '세대', '에', '비해', '머리', '부분', '은', '커지고', '콩나물', '길이', '자체', '는', '짧아졌네요', '음질', '은', '막귀', '라', '차이점', '은', '크게', '잘', '모르겠지만', '좋아진듯', '합니다', '그리고', '배터리', '가', '길어졌다니', '기대', '해봅니다', '정품', '등록', '도', '잘', '되니', '정품', '걱정', '은', '안', '하셔도', '될듯', '합니다', '잘', '사용', '할게요']"
87,88,에어팟3세대,별점,"에어팟1세대를 18년도에 사고 여태 고문했습니다.. 이제는 놔달라는 표현인지 배터리가 한시간도 안가더라구요 ㅠㅠ 이번에 그래서 3세대로 갈아탔습니다!
프로는 이어팁이 있어 불편할꺼 같아 오픈형인 3세대로 왔는데 역시 잘선택한것 같네요! 거기다 공간음향? 이 기능때문인지 1과 완전히 다른 음질에 놀랐습니다.. 너무 만족스럽네요 ㅎ.ㅎ 이번 에어팟은 잘 달래면서 써볼라합니다!",5,"['에어팟', '1', '세대', '를', '18년', '도에', '사고', '여태', '고문', '했습니다', '이제', '는', '놔', '달라', '는', '표현', '인지', '배터리', '가', '한', '시간', '도', '안가더라구요', '이번', '에', '그래서', '3', '세대', '로', '갈아탔습니다', '\r\n', '프로', '는', '이어', '팁', '이', '있어', '불편할꺼', '같아', '오픈', '형', '인', '3', '세대', '로', '왔는데', '역시', '잘', '선택', '한', '것', '같네요', '거기', '다', '공간', '음향', '이', '기능', '때문', '인지', '1', '과', '완전히', '다른', '음질', '에', '놀랐습니다', '너무', '만족스럽네요', '이번', '에어팟', '은', '잘', '달래면서', '써', '볼라', '합니다']"
86,87,에어팟3세대,별점,에어팟 2세대를 시작으로 무선이어폰을 2년 넘게 사용하고 있습니다. 기존에 사용하고 있던 에어팟이 오래되기도 하였고 마이크부분이 고장나서 이번에 3세대를 주문하였습니다. 노이즈캔슬링이 있는 에어팟프로를 살까 고민도했지만 딱히 필요성을 못느끼기도 했고 귀에 닿는 쪽에 고무로 감싸져있는 커널형 이어폰을 선호하지 않아서 3세대로 주문했는데 음질도 좋고 공간음향 기능이 정말 마음에 듭니다. 공간음향 설정하고 노래듣거나 영상을 보니 신세계네요. 정품등록도 바로되고 오후 4시쯤 주문하였는데 당일 배송출발하여 다음날 바로 받아서 사용하고 있습니다.,5,"['에어팟', '2', '세대', '를', '시작', '으로', '무선', '이어폰', '을', '2년', '넘게', '사용', '하고', '있습니다', '기존', '에', '사용', '하고', '있던', '에어팟', '이', '오래되', '기도', '하였고', '마이크', '부분', '이', '고장', '나서', '이번', '에', '3', '세대', '를', '주문', '하였습니다', '노이즈', '캔', '슬링', '이', '있는', '에어팟', '프로', '를', '살까', '고민', '도', '했지만', '딱히', '필요성', '을', '못', '느끼', '기도', '했고', '귀', '에', '닿는', '쪽', '에', '고무', '로', '감싸져있는', '커널', '형', '이어폰', '을', '선호', '하지', '않아서', '3', '세대', '로', '주문', '했는데', '음질', '도', '좋고', '공간', '음향', '기능', '이', '정말', '마음', '에', '듭니', '다', '공간', '음향', '설정', '하고', '노래', '듣거나', '영상', '을', '보니', '신세계', '네', '요', '정품', '등록', '도', '바', '로되', '고', '오후', '4시', '쯤', '주문', '하였는데', '당일', '배송', '출발', '하', '여', '다음', '날', '바로', '받아서', '사용', '하고', '있습니다']"
85,86,에어팟3세대,별점,"공식 판매처인거 보고 구매했는데, 엄청 빨리 배송이 와서 정말 좋네요~ 택배 상자도 안찌그러지고 안전하게 집앞에 와있어서 안심할 수 있었어요~ 워낙 애플은 뽑기 운이 따라해서 혹시나 문제가 있을까 걱정했지만 어제부터 오늘 사용하는데 있어서 문제점을 따로 발견하지 못했네요~아이팟1세대 쓰다가 3세대로 넘어와서 처음 사용하는데 약간 귀에 넣는 부분이 커서 불편할 줄 알았는데 거슬림은 없이 잘맞네요! 뽑기 운도 행운:) 앞으로 잘 쓸일만 남았네요~ 잘쓰겠습니다",5,"['공식', '판매', '처', '인거', '보고', '구매', '했는데', '엄청', '빨리', '배송', '이', '와서', '정말', '좋네요', '택배', '상자', '도', '안', '찌그러지고', '안전하게', '집앞', '에', '와있어서', '안', '심할', '수', '있었어요', '워낙', '애플', '은', '뽑기', '운', '이', '따라', '해서', '혹시', '나', '문제', '가', '있을까', '걱정', '했지만', '어제', '부터', '오늘', '사용', '하는데', '있어서', '문제점', '을', '따로', '발견', '하지', '못', '했네요', '아이팟', '1', '세대', '쓰다가', '3', '세대', '로', '넘어와서', '처음', '사용', '하는데', '약간', '귀', '에', '넣는', '부분', '이', '커서', '불편할', '줄', '알았는데', '거슬림은', '없이', '잘맞네요', '뽑기', '운', '도', '행운', '앞', '으로', '잘', '쓸', '일만', '남았네요', '잘쓰겠습니다']"
84,85,에어팟3세대,별점,선물용으로 구매했습니다. 배송도 빨랐고 뽁뽁이로 포장되어 와서 안심했어요. 선물한 사람에게 물어보니 (성인 남성) 귀에 딱 맞는다고 하더라구요. 음질도 좋습니다. 다만 귀가 좀 작으신 분들은 걸쳐진 느낌때문에 끼고 다니시기 불안하실 거 같긴 해요! 제조년월은 2021. 11 이었습니다 (본체 뒷부분에 붙어있어요) 오픈하자마자 인식도 빨라서 좋았습니다,5,"['선물', '용', '으로', '구매', '했습니다', '배송', '도', '빨랐고', '뽁뽁이', '로', '포장', '되어', '와서', '안', '심했어요', '선물', '한', '사람', '에게', '물어보니', '성인', '남성', '귀', '에', '딱', '맞는다고', '하더라구요', '음질', '도', '좋습니다', '다만', '귀가', '좀', '작으신', '분', '들', '은', '걸쳐진', '느낌', '때문', '에', '끼', '고', '다니시기', '불안하실', '거', '같긴', '해', '요', '제', '조', '년월', '은', '2021', '11', '이었습니다', '본체', '뒷', '부분', '에', '붙어있어요', '오픈', '하', '자마자', '인식', '도', '빨', '라서', '좋았습니다']"
