,type,category,review,star
499,에어팟3세대,별점,에어팟 1 쓰다가 넘어왔는데 확실히 크기가 더 커서 오래 쓰면 조금 귀에 부담스러운 건 있어요. 음질 등은 모두 만족합니다!,평점3
500,에어팟3세대,별점,고민하던 중에 네이버를 딱 들어왔더니 아니 세일 중이자나요??? 구냥 샀습니다 배송도 빠르고 만족해요 2021 11월 제품이네요,평점3
501,에어팟3세대,별점,1세대를 쓰다가 베터리 수명이 다된거 같아서 갈아탔는데.. 콩나물 대가리가 큰건 어느정도 적응이 됐는데.. 다리가 짧아서 케이스에 넣거나 귀에서 뺄때 자꾸 떨어트리게 되네요,평점3
502,에어팟3세대,별점,"고민 했는데 고민했던 시간이 아까울 정도로 너무 만족하면서 쓰고 있어요
1세대 아껴서 잘 쓰다가 옮겨 탔는데 커널형이 맞지 않은 저같은 분은 꼭 사세요! 바로 ㄱ ㄱ",평점3
503,에어팟3세대,별점,음질도 좋고 상품도 깨끗합니다~ 아직 많이 들어보지는 않았지만 오래 착용하고 있어도 귀가 아프거나 하지않아서 좋아요^^,평점3
504,에어팟3세대,별점,1세대 에어팟 쓰다가 마이크 고장나서 새로 샀는데 좋네요커널형이 아닌건 선택지가 많지않아 어쩔수없이 구매한 느낌더...,평점3
505,에어팟3세대,별점,음질은 공간감도 느껴지고 좋아요. 그런데 여자분들은 구매 잘 생각하시는게 좋아요. 예전 에어팟에 비해서 귀에 넣는 부분이 많이 커져서 오래 끼고 있으면 아파요,평점5
506,에어팟3세대,별점,에어팟 프로와 비교해서 오픈형이라 덜 답답하고 착용감도 더 좋았습니다. 음질 좋은거는 들어보면 아실것이고 저음이 더 보강된 소리가 납니다.,평점5
507,에어팟3세대,별점,상품 받고 포장만 뜯고 반품이 되지 않아 손해보고 당근으로 보냈습니다.생각 보다 유닛이 커서 귀가 아픔니다.에어팟2 와 size 차이 많이 나요 구입 전 착용테스트 해보고 구매 하시길 권합니다.,평점5
508,에어팟3세대,별점,예정날짜보다 하루 늦었지만 다음날 점심쯤 빠르게 왔어요! 1세대 쓰다 넘어왔는데 전혀 다른 음질에 놀랐습니다~ 좋아요!!,평점5
509,에어팟3세대,별점,"제품 좀 사용하고 리뷰 하기로했어요..
좋으뉴상품 보내 주셔서 감사합니다..
전에 ssg에서 애플시계도 구매했는데 잘 쓰고 있어요..
애플제품 진짜 짱이에요!!
비교 할수없는 품질!!",평점5
510,에어팟3세대,별점,아이패드에 쓰고싶어서 구매했습니다. 오픈형은 처음 껴봤는데 자연스럽고 좋네요 조용한 환경에서 써서 노캔은 필요없었는데 잘 산것같아요.,평점5
511,에어팟3세대,별점,만족스러워요 통화음질이나 페어링도 잘되고 좋습니다. 근데 헤드가 커져서 인지 귀에 쏙 들어가진 않아요… 오른쪽귀가 자꾸 빠져서 그 외에는 아직 불편함은 없습니다.,평점5
512,에어팟3세대,별점,에어팟은 이번에 처음 쓰는데 생각보다 귀에 잘 고정되고 아프진않아요 역시 음질은 최고네요~ 확실히 노캔이 아쉽긴하는데 그래도 만족합니다,평점5
513,에어팟3세대,별점,받아서 바로 아이폰과 페어링했는데 누군가 에어팟 이름설정을 변경한 상태임.반품하려다 귀찮아서 그냥 쓰는데 11번가에서 더 이상 뭘 구매하기엔 찜찜하네요,평점5
514,에어팟3세대,별점,"전세대 대비하여 공간감이 느껴지는 음질
충전 상태를 확인할 수 있는 전면등
다만 사용후 본체에 끼우기가 좀 불편하네요.",평점5
515,에어팟3세대,별점,음질개선이 전작에 비해 확실히 됐습니다. 다만 삐~소리가 조금 나는데 에어팟3세대 자체 결함같네요. 추후 패치로 잡히길,평점5
516,에어팟3세대,별점,귀에 헤드가 좀 큰가 싶었는데 사용하다보니 잘 모르겠어요~ 전에 쓰던거보다 확실히 음량이 굿이에요! 넘 만족 스러워요~,평점5
517,에어팟3세대,별점,"저는 pro 오른쪽 잃어버려서 리뷰들 보고 고민 끝에 구매했는데 소리가 아쉽네요
제 귀모양에 안맞는 건지 친구들 대부분 좋다고들하는데 ㅠ
개인적으론 좀 더 투자해서 pro로 가시던지
아님 기다려서 pro2(?)로",평점5
518,에어팟3세대,별점,에어팟2세대 모델 사용하고 있는데 전작에비해 인식율 음감등 다 좋습니다 다만 귀안쪽이 살짝 아프네요 귀가작은편이라,평점5
519,에어팟3세대,별점,"진짜 빨리 왔어요 굿굿!!
근데 걱정했던 대로 3세대는 귀에 꽂기에 너무 커요ㅠㅠ.. 귓구멍 작으신 분들은 프로가 나을 듯..",평점5
520,에어팟3세대,별점,"에어팟1에 비하면 충전하고 장시간 들을 수 있어요.디자인이 조금 변경된 탓에 오래 끼고 있으면 이어폰이 탈출하려고 하지만 음질,디자인,배터리 다 만족합니다.",평점5
521,에어팟3세대,별점,아이폰에 버즈 사용하다가 중간에 좀 지지직 거려서 호환 문제인가 해서 구매했는데….역시 그랬네요 버즈 대비 음악 들을때 입체감있고 통화품질 훨씬훨씬훨씬 좋아요 왜 에어팟 에어팟 하는지 알겠습니다,평점5
522,에어팟3세대,별점,"배송도 빠르고, 뽁뽁이에 안전하게 보내주셔서 잘 받았습니다.
성능은 말할것도 없구요, 너무 만족합니다.
역시 전자기기는 최신형이 최고네요.",평점5
523,에어팟3세대,별점,"유선만 쓰다가 무선은 처음 써보는데요, 재택근무 중이라 스피커 쓰면 되니 딱히 필요없을것 같았는데 막상 있으니까 또 집에서도 유용하네요.",평점5
524,에어팟3세대,별점,"진작 살껄 망설임 내자신 후회합니다
연결도 빨리 잘 되고 음질도 좋고
집에서도 두 손 자유롭게 통화하며 잘 쓰고 있어요",평점5
525,에어팟3세대,별점,배송도 빠르진 않았고 가운데에 누가 한입 씹어먹었는데 이건 애플 잘못이겠죠 기능에 문제 없으니 그냥 써야한다네요~~,평점5
526,에어팟3세대,별점,프로와 고민하다 결국 구매했는데 역시 노캔 차이가 지금도 신경쓰이긴 하네요~ 그래도 노캔 기능있는 다른 제품 있어 그거 제외하면 완전 굿 ㅋ,평점3
527,에어팟3세대,별점,국내 구입보단 좀 더 기다린거 같지만 예상보다 빨리왔네요. 딸애 폰 바꾸고 선물해주니 아주 좋아합니다. 많이 파세요.,평점3
528,에어팟3세대,별점,"쿠팡과 가격 비슷한데 더 신뢰가 가서 구매했습니다.
에어팟1을 3년 쓰다가 바꿔서 그런지 기능도 품질도 훨씬 더 좋네요",평점3
529,에어팟3세대,별점,"1세대 4년쓰고 바꿨습니당
한곡도 채 못듣고 배터리가 방전되어서 더는 들을수가 없더라구여….
더 작고 예뻐졌어요~!",평점3
530,에어팟3세대,별점,"한쪽에서 좀 전자음이 나긴 하는데.. 일단 계속 써봅니다... 에어팟 1세대에 비해선 훨씬 좋네요
귀도 생각보단 안 아파요",평점3
531,에어팟3세대,별점,배송도 빨랐고 에어캡으러 한바퀴 둘러 주셔서 안전하기도 했어요. 프로 사려다 존버하거 3세대 구입한건데 만족합니다,평점3
532,에어팟3세대,별점,연말이라 배송이 생각보다 느렸지만 제품은 잘 와서 그냥 그래요. 선물 줬는데 고장도 안나있어서 지금 잘 쓰고 있네요.,평점3
533,에어팟3세대,별점,프로랑 고민하다 샀는대 바깥소음이 잘 들려요그래도 음질 정말 좋네요 1쓰다가 한쪽 잃어버려서 샀더니 확실히 달라요,평점3
534,에어팟3세대,별점,1세대를 사용하다 고장이 나서 3세대를 구입했어요! 음향은 비교할 수 없을 만큼 훨씬 좋습니다 처음 사용했을 때 깜짝 놀랐어요🤭 근데 제 귀에는 크기가 크네요ㅠㅠ 한시간 정도 사용하면 귀가 피로해요...🥲,평점3
535,에어팟3세대,별점,"1세대 쓰다 보내줄 때가 되어 새로 구매했고, 사실 사기전에 유닛 머리가 1세대 보다 크다고 해서 고민했는데 착용해 보니 괜찮네요.
맘에 들고 오래 사용할 수 있었으면 좋겠네요.",평점3
536,에어팟3세대,별점,전에 쓰던 1세대 제품을 못보내주고 주구장창 사용하다가 이번에 구매했어요~1세대랑 다르게길이감이 짧고 통통한거 같아 아직은 어색하지만만족해욥 ㅎㅎ,평점3
537,에어팟3세대,별점,"배송도 빠르고 좋아요!
1세대 쓰다가 산건데
제가 귓구멍이 작아서 뭔가 쏙
들어가는 느낌이 없어서 아쉽지만
음질은 깨끗하고 좋은 것 같아요.",평점3
538,에어팟3세대,별점,에어팟1세대 처음 나왔을때 썼는데 배터리문제도 없고 좋았어요. 근데 잃어버리게 되서 3세대 구매하게 되었습니다~더 편해졌네요 짧아져서,평점3
539,에어팟3세대,별점,배송 거의 하루만에 오고 제품도 꼼꼼하게 포장되어 있어요! 1세대 쓰다가 넘어왓는데 확실히 베이스 음질이 더 좋네요,평점3
540,에어팟3세대,별점,노래나 영상을 재생하다 중지하면 오른쪽 유닛에 주파음이 들려서 성가시긴 하지만 무선이라 너무 편하게 쓰고 있어요,평점3
541,에어팟3세대,별점,항상 홈페이지에서 주문하다가 11번가에서 처음으로 주문했는데 다음날 오고 저렴하니 앞으로 여기서 사야겠어요 음질이 좋다는 말은 들었는데 확실히 사운드가 다르네요 추천합니다,평점3
542,에어팟3세대,별점,사용중인 2세대 에어팟이 한쪽이 안들리고 배터리가 너무 빨리 닳아서 구매했는데 만족합니다! 다만 착용감이 어색해서 그런지 처음엔 적응을 못했는데 지금은 적응해서 불편함 없어요!,평점3
543,에어팟3세대,별점,사전예약해서 남친 선물로 사줬는데 벌써 잃어버렸다함…엄청 화났는데 선물 잃어버려서 미안하다며 에어팟 값이랑 10만원을 더 줌 … 화를 못냄 ㅋㅋㅋ 그래서 다시 구매해요~~ 이번엔 좀 오래써라!!!!,평점3
544,에어팟3세대,별점,"충전기에 넣을때 충전이 잘 안되는 건
에어팟특인건가 .. 전에 쓰던게 오래되서
그런줄 알았는데 얘도 가끔 그러네 ㅠㅠ
그래도 잘쓰고 있어요",평점3
545,에어팟3세대,별점,"2세대 잘쓰다 고장나서 3세대 나왓길래 샀는데
처음엔 2세대랑 조금 모양이달라 적응하는데 시간걸렸는데 공간음향도 그렇고 음질이 정말좋아요
다만 길이가 짧아서 떨구지않게 조심해야겠어요",평점3
546,에어팟3세대,별점,하루만에 도착해서 떨리는 마음으로 개봉하여 잘사용하고있습니다세탁기에 모르고 돌렷는데 살아났네여 역시 애플...,평점3
547,에어팟3세대,별점,18일날 출고되었는데 19일날부터 여기저기 움직이더니 결국 오늘 왔네요 어차피 월요일올거라고 생각해서 느긋하게 기다리고 있긴했어요.,평점5
548,에어팟3세대,별점,"1세대 보다는 확실히 개선되어 출시된 거 같네요. 크기가 굵어져서 흘러 내릴까 조심스러운 점은 있네요. 제품 음질, 배송 모두 마음에 듭니다.",평점5
549,에어팟3세대,별점,에어팟1보다는 헤드부분이 커져서 좀 아쉽지만 연결도 잘되고 음질이 좋아져서 좋아요👍🏻 저렴한 가격으로 빠르게 배송된것도 너무 만족합니다❤️,평점5
550,에어팟3세대,별점,일요일 주문했는데 토요일 왔어요 배송이 빠른편은 아니네요. 하지만 동일한 정품을 약간이라도 저렴하게 구매해서 좋아요. 그리고 포장은 꼼꼼한편이네요,평점5
551,에어팟3세대,별점,"1세대 여태 쓰다가 바꿧더니 너무 좋아요!
길바닥에 떨어뜨려 찍힘이 생겨 넘 맘이 아프지만 ㅠㅠ
오랫도록 쓸수잇기를",평점5
552,에어팟3세대,별점,"초초총알배송.
넘 빨라서 다당황했네요.
제품도 정품박스에 안전하게 도착되었고, 잘 사용하고 있습니다.
많이 파세요",평점5
553,에어팟3세대,별점,"역시 1세대보다 배터리 오래갑니당
블루투스 연결도 빠르구요. 근데 이어폰 빼면 노래가 핸드폰 밖으로 빠져나와요 ㅜ",평점5
554,에어팟3세대,별점,음질이 생각보다 많이 개선된것같으면 에어팟 1끼다가 이번에 3로 바꾸니 때론에 귀에 있는지 헷갈릴정도로 가볍네요,평점5
555,에어팟3세대,별점,에어팟1 쓰다가 사망해서 3으로 왔는데 음질이 확실히 좋습니다. 다만 크기자체가 커져서 귀에 꽉 들어맞는 느낌은 아니라 약간 불안합니다.,평점5
556,에어팟3세대,별점,1쓰다가 넘어와서 너무 만족합니다. 페어링도 안 끊기고 배터리도 길고 제품이 진화하는 느낌. 애플 뮤직도ㅠ6개월 무료라 더 만족스러워요,평점5
557,에어팟3세대,별점,너무 좋아욧 담날바로 도착하구 너무 행복합니다1세대보단 머리가 커서 좀 어색하긴 한데그래도 배터리도 더 크다그러고 맘에들어요 ㅎㅎ,평점5
558,에어팟3세대,별점,여기서 2세대 구매했었는데 이주만에 잃어버려 눈물을 머금고 3세대 구매했어요~ 제 귀 모양 때문인지는 모르겠지만 귀에 착용하면 왠지 모르게 아슬아슬하고 좀 빠져서 불안하기는 하지만 음질은 더 좋아요.,평점5
559,에어팟3세대,별점,"에어팟 1세대 쓰다가 3세대 바꾸면서 뭐 달라질게 잇나 했더니 음질 차이 무엇인지…?? 너무 좋아요!!!!
ㅎㅎㅎ 잔고장 없이 오래 쓸 수 있길 바래 봅니다 ㅜㅠ",평점5
560,에어팟3세대,별점,3세대는 안정감이 부족해요 프로는 귀에 딱 끼워지는데 이건 자꾸빠지고 헐거워 잃어버릴까봐 집에서만 쓰고 있어요,평점5
561,에어팟3세대,별점,기대했는데 좋습니다~애플뮤직도 6개월주니 좋네요~~ 공간사운드도 괜찮고 귀도 생각보다 편안함~~잘 빠지지 않을듯~,평점5
562,에어팟3세대,별점,"배송빨랐습니다
아이폰으로 갈아타고 버즈쓰긴 그래서 에어팟 샀습니다
오픈형 찾는 상황이라 노캔을 포기할 수밖에 없으나 공간음향이 맘에 들어 후회는 없습니다
음악 영화 유튜브 들을때 넘 좋습니다!",평점5
563,에어팟3세대,별점,1세대 쓰다가 수명이 끊났는지 연결이 잘 안되어서 3세대로 다시 샀어요. 커널형은 불편해서 샀는데 커서 살짝 불편하지만 익숙해지면 괜찮을 거 같아요 굳굳,평점5
564,에어팟3세대,별점,"에어팟2 수명이다된건지 고장나서
프로 건너띄고 이번에 3로 구입했습니다
역시 비싼값을하네요 음질도 굿 센서 반응도
아주 잘됩니다 굿!",평점5
565,에어팟3세대,별점,에어팟 3 소리 불량 이슈 많은데 뽑기 운 안 좋으면 걸린다더니 진짜 불량 걸려서 서비스 센터에서 수리 받았는데도 미세한 불량음 들려요ㅠ 차라리 프로 사세요,평점5
566,에어팟3세대,별점,픽업이라 바로 받을수 있어 좋았으며 착용감 좋고 아이폰 ㅆ느다면 더 많은 기능을 누릴수 있어 좋습니다 가격이 부담 되었지만 혜택 많이 받아 신제품 좋은 가격에 샀습니다 살만해요 정말,평점5
567,에어팟3세대,별점,"별로예여
콩나무 머리가 커서 저금만 오래 껴도 아프고
잘 빠질거 같아요 막귀라서 음질 좋고 그런 건 잘 모르겠어요",평점5
568,에어팟3세대,별점,귀엽고 음질도 좋네요 프로를 사용하다 바꾸게 된 거라 걱정이 좀 있었는데 완전 괜찮아요! 배송도 빠르고 최고에요,평점5
569,에어팟3세대,별점,좀 끼는게 어색하긴 하는데 버즈는 너무 바깥이 안들리고 .......... 사실 오픈형에선 이거 말곤 답이 없더라구용 ㅋㄷ,평점5
570,에어팟3세대,별점,1세대쓰고 이제 보내줄때가 되어서 3세대로 갈아탔는데 통통해져서 불편할까했는데 역시 불편하진않아요 음향도 더 좋아진거같고 이중탭이 편했는데 누르는방식이 좀 불편하긴하지만 만족합니다 ♥︎,평점5
571,에어팟3세대,별점,저렴하게 잘구매했습니다. 프로쓰다가 이거쓰니 어색하긴해여.. 귓구멍 작으신분들은 사용하기 어려울수도 있어요,평점5
572,에어팟3세대,별점,서울기준 3시이전에 주문하면 당일 출고하고 다음날 오는듯 배송 빨리서 좋고 제품에 하자 없이 너무 잘받았습니당,평점5
573,에어팟3세대,별점,기존 아이팟 상태가 안좋아서 선물 받은건데 착용감도 좋고 밖의 소음이 확실히 적게 들리네요 배송도 엄청 빨라요,평점5
574,에어팟3세대,별점,아무 문제 없이 잘 사용중이에요. 네이버페이 포인트 적립까지 생각하면 여기가 정말 제일 최저가인 것 같더라구요,평점5
575,에어팟3세대,별점,"배송도 빠르고 무엇보다 공식몰에서 에어팟3을 구매해서 안심이 됩니다
성능은 물론 귀에 착 감기는 느낌도 좋구요",평점5
576,에어팟3세대,별점,"아이가 너무 맘에 들어하네요~ 노이즈캔슬링이 안된다고 투덜대긴했지만, 저는 사실 그래서 3세대를 구입했답니다~",평점5
577,에어팟3세대,별점,"공간 음향 기능은 호불호가 갈릴듯 하네요.
설명은 못하고 직접 들어 보셔야...
여튼 저렴하게 구입하여 만족합니다.",평점5
578,에어팟3세대,별점,"조카 졸업겸 입학 선물로 줬어요.
프로랑 3세대 둘중 하나를 원했는데, 결국은 3세대로 정하더라구요.
배송도 빠르고 쓱닷컴에서 시킨거라 믿고 만족합니다.",평점5
579,에어팟3세대,별점,"에어팟 처음사보는데요
이렇게 좋을줄은 몰랐어요~
음악듣기에 너무좋고 집안일하면서 듣기좋으네요~
귀에 안들어간듯하기도 한데 듣고있음 귀에 잘맞는느낌이에요~
충전하기도편하고 너무좋아요",평점5
580,에어팟3세대,별점,"공식스토어라고해서 믿고 샀어요
잃어버린 제 1세대가 너무 좋았는데..
이 아이랑 살짝 달라서 지금 적응중이에요",평점5
581,에어팟3세대,별점,애플 유저는 역시 에어팟! 음질 좋고 잘 들려요. 철가루 방지 스티커 처음 사봤는데 잘 구매한 거 같아요. 대만족~~,평점5
582,에어팟3세대,별점,귓구멍이 작은편이라 좀 걱정했는데 저는 편하게 잘 맞아요! 배송도 빨리 왔어요. 유선 이어폰만 쓰다가 첫 무선이어폰인데 예상외로 음질도 너무 좋네요 :-),평점5
583,에어팟3세대,별점,배송빠르고 가격도 좋고 제품은 음질 특히 저음이 정말좋네요 귀도 안아프고.. 오픈형이지만 불만 전혀없습니다.~,평점5
584,에어팟3세대,별점,음질도 좋고 모든게 다 넘 만족스러워요~!! 프로랑 고민했는데 어차피 노이즈캔슬 기능은 그닥 쓸일이 없을거같아서.. 충분히 만족스런 선택이었습니당!ㅎ,평점5
585,에어팟3세대,별점,"카드제휴까지 치면 굉장히 싸게 산 것 같아요.
에어팟1에서 넘어 왔는데.. 이건 또 다른 신세계네요.
정말 음질 수준이 다르네요. 좋습니다.",평점5
586,에어팟3세대,별점,빅스마일데이로 해서 저렴하게 잘 구매했습니다. 에어팟프로랑 고민하다 3로 샀는데 만족스럽네요.음질이 좋은거 같아요. 추천합니다.,평점5
587,에어팟3세대,별점,"전자기기를 여러군데 검색해서 사는 편인데
하우디가 믿을만 해서 매번 여기서 구매를 하네요

3% 추가 쿠폰까지 있어서 기분좋은 연말 선물 구매했습니다.",평점5
588,에어팟3세대,별점,"이어폰 중에서 제일 편하고요. 답답하지 않아요.
쉽게 블루투스 연결되고요. 가벼워서 가지고 다니기도 좋아요^^ 예전 모델 보다 많이 업그레이드 되었네요",평점5
589,에어팟3세대,별점,"프로인 줄 알고 구매했으나 3세대였다.. 흑, 하지만 만족스러운 선물로 잘 마무리했습니다. 물건이야 만족하고요. 배송도 아주 빨랐어요.",평점5
590,에어팟3세대,별점,에어팟1을 3년 썼더니 수명이 다해서 3 나오자마자 구입했어요. 배송 시작일에 바로 보내주셔서 방금 받았습니다!,평점5
591,에어팟3세대,별점,아주 만족합니다. 배송 빠르고 포장도 꼼꼼하게 왔어요. 역시 3세대 프로보다 착용감도 좋고 음질도 너무 좋아요!,평점5
592,에어팟3세대,별점,"빅스마일로 싸게 잘 샀습니다.
제조년월일이 작년인거 빼고는 양품 잘 왔어요.
AC+까지 구매하시길 추천드려요~ ^^",평점5
593,에어팟3세대,별점,오랜시간 사용하는 편은 아닌데 고주파 이슈에도 불구하고 괜찮은것 같아요 귀가 작은편이라 착용핏 걱정했는데 편하고 전 만족합니다,평점5
594,에어팟3세대,별점,"에어팟 프로 사용하다가 넘어왓는데 만족합니다
첨엔 노이즈 캔슬링 안되서 적응안됏는데 쓰다보니 귀도 덜아프고 더 괜찮은거 같아요",평점5
595,에어팟3세대,별점,"배송 빠르고
포장도 깔끔하게 왔어요.

기대만큼 좋네요.
에어팟 프로랑 더 모양이 비슷해요
노캔 안되는게 아쉽지만 .",평점5
596,에어팟3세대,별점,"잠깐 들어봤는데…
음질 오지고 지리고 렛잇고 🎶
트랙 변경이 터치에서 클릭 타입으로 바뀐 건 불편할 것 같은 느낌인데 제대로 끼고 다녀보면 알겠쥬
자세한 건 한 달 사용 리뷰에서… 🤚",평점5
597,에어팟3세대,별점,1세대 5년가까이 쓰다가 넘어왔는데… 음질이나 기능 업그레이드 된 것도 딱히 없고 생각보다는 그냥 그래요,평점5
598,에어팟3세대,별점,몇푼 아끼려다 배송지연에 개봉된 상품이 온 지인이 있어 애플 코리아 정품으로 구입했고 결과 역시 만족합니다,평점5
599,에어팟3세대,별점,"오픈형 이어폰을 선호해서 프로 모델을 구매하지 않고 버티다 3세대 나오자마자 구매하였습니다.개봉해서 듣자 마자 깜짝 놀랐습니다.도데체 뭐지 왜 이렇게 베이스 음이 잘 들리지?즉, 너무 만족하고 사용 중입니다.",평점5
600,에어팟3세대,별점,"1세대에서 3세대로 바로 넘어왔는데
확실히 귀에 꽂는 부분이 커서 어색함이 크네요
곧 적응 되겠죠! 배송도 이틀 만에 와서 좋았습니다!",평점5
601,에어팟3세대,별점,"남자친구 선물로 사줬는데 완전 만족하네요 무엇보다 배송이 빨라서 좋아요!
저는 1세대인데 음질이 다르네용ㅎ",평점5
602,에어팟3세대,별점,"가장 저렴하게 예약판매 신청해서 구매한것 같아요.
음악을 많이 듣는데 저음 재생 부분이 너무 마음에 듭니다.",평점5
603,에어팟3세대,별점,2세대 잃어버려서 다시 마지막으로 사주었어요크리스마스 선물로요 너무 좋아하는 딸아이 보니 제가 더 좋네요,평점5
604,에어팟3세대,별점,아무 문제 없이 잘 사용하고 있어요 오래 쓰다 보면 귓구멍이 좀 아프긴 한데 그래도 성능 좋고 만족스럽습니다,평점5
605,에어팟3세대,별점,에어팟 처음 사용해요! 제가 커널형이 안맞아서 3세대 기다렸다가 프리스비에서 구매했어요~ 너무 만족합니다^^,평점5
606,에어팟3세대,별점,역시 애플 아이팟이라서 놀랍고그 음질이며 귀에 딱 맞는 사이즈하며...배송도 빨라서 좋았고 포장도 안전하게 왔습니다.앱등이는 이래서 앱등이 신세를 못 벗어나는듯.,평점5
607,에어팟3세대,별점,에어팟 음질도 좋고 앞 버전 에어팟보다 몇 가지 기능이 추가되었더라구요콩나물 길이도 적당하고 귀에 착 감기는 것이 착용감도 좋아요배송은 주문하고 2일 걸렸어요,평점5
608,에어팟3세대,별점,배송 빠르게 잘 받았습니다! 같이 구매한 애플케어플러스는 자동으로 등록이 된건지...아닌지 모르겠네요. 이메일로 문서가 안왔네요?,평점5
609,에어팟3세대,별점,유닛이 살짝 커서 불편함이있었는데 한달 사용해보니 적응이 되어서 이제 편하네요~^^ 에어팟없이 못 살아요~!!,평점5
610,에어팟3세대,별점,저가 무선 이어폰 쓰다가 음질도 훨씬 부드럽게 들리고 귀에서 떼었을 때 자동으로 일시중지 되는 등 편하네여,평점5
611,에어팟3세대,별점,노이즈 캔슬링은 그닥 필요치 않아서 3세대 기다리다 구매했는데 만족입니다. 가볍고 배터리도 오래가 좋네요.,평점5
612,에어팟3세대,별점,오픈형으로 귀는 편한데요~노아즈캔슬링이 안되 프로가더 음질이 좋게 들리는거 같지만~저는 아주 만족합니다,평점5
613,에어팟3세대,별점,한쪽은 동영상 촬영하면서 귀에 꽂고 있어서 ㅋㅋ 음질 너무 만족하고 아이폰이랑 호환이 잘돼서 쓰기 편해요.,평점5
614,에어팟3세대,별점,에어팟1새대 쓰다가 배터리가 이제 5분도 안가서 3세대를 구입하게 되었습니다. 더 작고 귀여워진 디자인으로 누가봐도 3세대라고 표시되서 더 좋네요,평점5
615,에어팟3세대,별점,"겔럭시 노트20 호환이 잘 되네요~^^
음악들을때, 통화 할때... 사용 해요.
가끔 상대방과 통화 할때... 먹통이 되는 하는데~
그래도, 불편함은 없어요.^^
괜찮아요. 마음에 들어요~^^",평점5
616,에어팟3세대,별점,"쓰던 에어팟 1세대가 생을 마감해서
2세대와 3세대 사이를 고민하다 3세대로 결정했어요
배송은 이틀만에 왔고
아직까진 짧은 길이가 어색하지만 고장나지않고
잘 써보길 바랍니다.",평점5
617,에어팟3세대,별점,제품 판매에 대한 부분은 만족스러웠으나 2세대보다 에어팟 헤드부분이 커서 착용이 잘 안되네요. 헤드 사이즈가 변경된만큼 시착 해보고 구매하시길..,평점5
618,에어팟3세대,별점,"에어팟 1세대 3년 야무지게 쓰다가 수명을 다해서 프로살까 이거살까 고밍하다가 3세대 샀습니다
(노캔은 아깝지만 커널형이 싫어서)
음질 너무 좋고 생각보다 그리 안커서 손에 쏙 들어와요 너무 좋습니다!",평점5
619,에어팟3세대,별점,왜 사람들이 애픙 제품을 사는지 이해를 못 했었는데 확실히 다르네요. 만족한 무선이어폰을 찾지 못했었는데 드디어 찾았어요. 음질이 너무 좋네요. 귀에서 헐렁한 느낌은 아쉬운 점.,평점5
620,에어팟3세대,별점,1세대 쓰다 바꾸니 신세계에요. 스테레오 효과에 적응이 덜되서 그런지 가끔 스피커로 나오는지 확인해봅니다,평점5
621,에어팟3세대,별점,"음질, 착용감 빠지는거 없이 좋아요
케이스도 샀는데 심플하고 예쁘네요
배송도 빨랐어요 잘 사용하겠습니다!!",평점5
622,에어팟3세대,별점,"신경쓰이는 부분 없고 좋아요 역시 애플!
프리스비는 처음 알았는데 다른 곳보다 싸고 배송도 빠르고 좋았어용",평점5
623,에어팟3세대,별점,"귀에 넣었을때 꽉찬다는 후기가 있어서 걱정했는데 적응되고나니 괜찮아요!
음향 완전 굿굿!! 풀충전하면 연속으로 들었을때
4시간 이상은 들어요ㅎㅎ",평점5
624,에어팟3세대,별점,"와이프 선물 사줫는데 제가 먼저 뜯고 쓰고 자주 쓰네요
기존꺼대비 케이스에 넣는게 저는 안익숙하네요
그거 빼고는 만족스럽습니다",평점5
625,에어팟3세대,별점,1 쓰다가 3 샀는데 귀에 잘 안들어가요 너무 커졌어요 확인 가능한 사람들은 꼭 귀에 맞는지 보고 사는걸 추천 1은 딱 ㄱㅊ았는데 3은 귀가 아파요 뼈를 누름 ..,평점5
626,에어팟3세대,별점,"애플 좋아 에어팟 최고 나는 앱등이
여자친구 선물해 줬는데 좋아하네요 인이어 타입 싫어한다 해서 사줫드니 그런말 한적 없대여 참..",평점5
627,에어팟3세대,별점,"아이 생일 선물로 주었는데, 너무 좋아하네요.
에어팟 2와 비교되지 않을 정도로 음질도 매우 좋습니다. 특히 다른 사이트와 비교해도 가격이 매우 저렴해서 추천합니다.",평점5
628,에어팟3세대,별점,배송 빠르고 역시 조아요. 그런데 사전예약 할인 받앗는데오프라인과 가격도 같고 출시도 또갇음. 속은 기분,평점5
629,에어팟3세대,별점,에어팟 2 2년 사용하고 고장나서 3세대 기다렸어요~ 이번엔 배터리 수명도 더 오래간다고 하니 기대해봅니다!!,평점5
630,에어팟3세대,별점,"아직 써보지는 못했지만, 가격대비 좋아보여요~ㅎ배송도 빠르고, 가성비 최고입니다^^정말 잘 산것 같아요~ㅎ",평점5
631,에어팟3세대,별점,"에어팟1보다 짧뚱해짐 막귀라 음질개선은 잘 모르겠고,, 왼쪽오른쪽 버튼 다르게 설정할수있으면 좋겠음ㅜㅜ",평점5
632,에어팟3세대,별점,"남자친구한테 선물로 사줬더니 좋아하네용 >;<ㅜ
근데 저희 것만 이런건지 자주 지지직 거리고 끊기고 이러네요 .,,
그것 빼면 다 조아용 ㅜㅜ~~",평점5
633,에어팟3세대,별점,해외직구로 저렴하게 구매할 수 있었으나 정품이라고는 하지만 믿을수가 없습니다. 특히나 중국발 제품..문제가 있을 것 같아 국내 정발로 구매합니다.,평점5
